Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-03-2020,,,,,,,,
B17B0261,002,30-07-2012,51,7,1429,,,,,,
B17B0261,002,31-07-2012,51,7,1429,,,,,,
B17B0261,002,01-08-2012,51,7,1429,,,,,,
B17B0261,002,02-08-2012,50,6,1430,,,,,,
B17B0261,002,03-08-2012,51,7,1429,,,,,,
B17B0261,002,04-08-2012,51,7,1429,,,,,,
B17B0261,002,05-08-2012,52,8,1428,,,,,,
B17B0261,002,06-08-2012,50,6,1430,,,,,,
B17B0261,002,07-08-2012,50,6,1430,,,,,,
B17B0261,002,08-08-2012,43,-1,1437,,,,,,
B17B0261,002,09-08-2012,43,-1,1437,,,,,,
B17B0261,002,10-08-2012,44,0,1436,,,,,,
B17B0261,002,11-08-2012,45,1,1435,,,,,,
B17B0261,002,12-08-2012,46,2,1434,,,,,,
B17B0261,002,13-08-2012,47,3,1433,,,,,,
B17B0261,002,14-08-2012,48,4,1432,,,,,,
B17B0261,002,15-08-2012,49,5,1431,,,,,,
B17B0261,002,16-08-2012,48,4,1432,,,,,,
B17B0261,002,17-08-2012,50,6,1430,,,,,,
B17B0261,002,18-08-2012,50,6,1430,,,,,,
B17B0261,002,19-08-2012,51,7,1429,,,,,,
B17B0261,002,20-08-2012,52,8,1428,,,,,,
B17B0261,002,21-08-2012,52,8,1428,,,,,,
B17B0261,002,22-08-2012,52,8,1428,,,,,,
B17B0261,002,23-08-2012,53,9,1427,,,,,,
B17B0261,002,24-08-2012,54,10,1426,,,,,,
B17B0261,002,25-08-2012,53,9,1427,,,,,,
B17B0261,002,26-08-2012,52,8,1428,,,,,,
B17B0261,002,27-08-2012,50,6,1430,,,,,,
B17B0261,002,28-08-2012,50,6,1430,,,,,,
B17B0261,002,29-08-2012,51,7,1429,,,,,,
B17B0261,002,30-08-2012,52,8,1428,,,,,,
B17B0261,002,31-08-2012,52,8,1428,,,,,,
B17B0261,002,01-09-2012,52,8,1428,,,,,,
B17B0261,002,02-09-2012,53,9,1427,,,,,,
B17B0261,002,03-09-2012,53,9,1427,,,,,,
B17B0261,002,04-09-2012,54,10,1426,,,,,,
B17B0261,002,05-09-2012,54,10,1426,,,,,,
B17B0261,002,06-09-2012,55,11,1425,,,,,,
B17B0261,002,07-09-2012,55,11,1425,,,,,,
B17B0261,002,08-09-2012,56,12,1424,,,,,,
B17B0261,002,09-09-2012,56,12,1424,,,,,,
B17B0261,002,10-09-2012,57,13,1423,,,,,,
B17B0261,002,11-09-2012,57,13,1423,,,,,,
B17B0261,002,12-09-2012,57,13,1423,,,,,,
B17B0261,002,13-09-2012,57,13,1423,,,,,,
B17B0261,002,14-09-2012,58,14,1422,,,,,,
B17B0261,002,15-09-2012,57,13,1423,,,,,,
B17B0261,002,16-09-2012,58,14,1422,,,,,,
B17B0261,002,17-09-2012,58,14,1422,,,,,,
B17B0261,002,18-09-2012,59,15,1421,,,,,,
B17B0261,002,19-09-2012,58,14,1422,,,,,,
B17B0261,002,20-09-2012,59,15,1421,,,,,,
B17B0261,002,21-09-2012,59,15,1421,,,,,,
B17B0261,002,22-09-2012,59,15,1421,,,,,,
B17B0261,002,23-09-2012,60,16,1420,,,,,,
B17B0261,002,24-09-2012,58,14,1422,,,,,,
B17B0261,002,25-09-2012,56,12,1424,,,,,,
B17B0261,002,26-09-2012,56,12,1424,,,,,,
B17B0261,002,27-09-2012,57,13,1423,,,,,,
B17B0261,002,28-09-2012,57,13,1423,,,,,,
B17B0261,002,29-09-2012,57,13,1423,,,,,,
B17B0261,002,30-09-2012,57,13,1423,,,,,,
B17B0261,002,01-10-2012,58,14,1422,,,,,,
B17B0261,002,02-10-2012,58,14,1422,,,,,,
B17B0261,002,03-10-2012,58,14,1422,,,,,,
B17B0261,002,04-10-2012,57,13,1423,,,,,,
B17B0261,002,05-10-2012,56,12,1424,,,,,,
B17B0261,002,06-10-2012,52,8,1428,,,,,,
B17B0261,002,07-10-2012,51,7,1429,,,,,,
B17B0261,002,08-10-2012,51,7,1429,,,,,,
B17B0261,002,09-10-2012,52,8,1428,,,,,,
B17B0261,002,10-10-2012,52,8,1428,,,,,,
B17B0261,002,11-10-2012,53,9,1427,,,,,,
B17B0261,002,12-10-2012,53,9,1427,,,,,,
B17B0261,002,13-10-2012,51,7,1429,,,,,,
B17B0261,002,14-10-2012,49,5,1431,,,,,,
B17B0261,002,15-10-2012,49,5,1431,,,,,,
B17B0261,002,16-10-2012,49,5,1431,,,,,,
B17B0261,002,17-10-2012,50,6,1430,,,,,,
B17B0261,002,18-10-2012,50,6,1430,,,,,,
B17B0261,002,19-10-2012,50,6,1430,,,,,,
B17B0261,002,20-10-2012,50,6,1430,,,,,,
B17B0261,002,21-10-2012,51,7,1429,,,,,,
B17B0261,002,22-10-2012,51,7,1429,,,,,,
B17B0261,002,23-10-2012,51,7,1429,,,,,,
B17B0261,002,24-10-2012,51,7,1429,,,,,,
B17B0261,002,25-10-2012,51,7,1429,,,,,,
B17B0261,002,26-10-2012,52,8,1428,,,,,,
B17B0261,002,27-10-2012,52,8,1428,,,,,,
B17B0261,002,28-10-2012,52,8,1428,,,,,,
B17B0261,002,29-10-2012,53,9,1427,,,,,,
B17B0261,002,30-10-2012,51,7,1429,,,,,,
B17B0261,002,31-10-2012,52,8,1428,,,,,,
B17B0261,002,01-11-2012,52,8,1428,,,,,,
B17B0261,002,02-11-2012,52,8,1428,,,,,,
B17B0261,002,03-11-2012,52,8,1428,,,,,,
B17B0261,002,04-11-2012,52,8,1428,,,,,,
B17B0261,002,05-11-2012,51,7,1429,,,,,,
B17B0261,002,06-11-2012,51,7,1429,,,,,,
B17B0261,002,07-11-2012,50,6,1430,,,,,,
B17B0261,002,08-11-2012,50,6,1430,,,,,,
B17B0261,002,09-11-2012,50,6,1430,,,,,,
B17B0261,002,10-11-2012,50,6,1430,,,,,,
B17B0261,002,11-11-2012,50,6,1430,,,,,,
B17B0261,002,12-11-2012,51,7,1429,,,,,,
B17B0261,002,13-11-2012,51,7,1429,,,,,,
B17B0261,002,14-11-2012,51,7,1429,,,,,,
B17B0261,002,15-11-2012,52,8,1428,,,,,,
B17B0261,002,16-11-2012,52,8,1428,,,,,,
B17B0261,002,17-11-2012,52,8,1428,,,,,,
B17B0261,002,18-11-2012,52,8,1428,,,,,,
B17B0261,002,19-11-2012,52,8,1428,,,,,,
B17B0261,002,20-11-2012,52,8,1428,,,,,,
B17B0261,002,21-11-2012,52,8,1428,,,,,,
B17B0261,002,22-11-2012,52,8,1428,,,,,,
B17B0261,002,23-11-2012,52,8,1428,,,,,,
B17B0261,002,24-11-2012,52,8,1428,,,,,,
B17B0261,002,25-11-2012,51,7,1429,,,,,,
B17B0261,002,26-11-2012,51,7,1429,,,,,,
B17B0261,002,27-11-2012,51,7,1429,,,,,,
B17B0261,002,28-11-2012,51,7,1429,,,,,,
B17B0261,002,29-11-2012,52,8,1428,,,,,,
B17B0261,002,30-11-2012,52,8,1428,,,,,,
B17B0261,002,01-12-2012,52,8,1428,,,,,,
B17B0261,002,02-12-2012,50,6,1430,,,,,,
B17B0261,002,03-12-2012,51,7,1429,,,,,,
B17B0261,002,04-12-2012,50,6,1430,,,,,,
B17B0261,002,05-12-2012,49,5,1431,,,,,,
B17B0261,002,06-12-2012,49,5,1431,,,,,,
B17B0261,002,07-12-2012,49,5,1431,,,,,,
B17B0261,002,08-12-2012,49,5,1431,,,,,,
B17B0261,002,09-12-2012,48,4,1432,,,,,,
B17B0261,002,10-12-2012,45,1,1435,,,,,,
B17B0261,002,11-12-2012,45,1,1435,,,,,,
B17B0261,002,12-12-2012,45,1,1435,,,,,,
B17B0261,002,13-12-2012,45,1,1435,,,,,,
B17B0261,002,14-12-2012,45,1,1435,,,,,,
B17B0261,002,15-12-2012,43,-1,1437,,,,,,
B17B0261,002,16-12-2012,43,-1,1437,,,,,,
B17B0261,002,17-12-2012,43,-1,1437,,,,,,
B17B0261,002,18-12-2012,42,-2,1438,,,,,,
B17B0261,002,19-12-2012,43,-1,1437,,,,,,
B17B0261,002,20-12-2012,43,-1,1437,,,,,,
B17B0261,002,21-12-2012,43,-1,1437,,,,,,
B17B0261,002,22-12-2012,42,-2,1438,,,,,,
B17B0261,002,23-12-2012,40,-4,1440,,,,,,
B17B0261,002,24-12-2012,38,-6,1442,,,,,,
B17B0261,002,25-12-2012,37,-7,1443,,,,,,
B17B0261,002,26-12-2012,36,-8,1444,,,,,,
B17B0261,002,27-12-2012,36,-8,1444,,,,,,
B17B0261,002,28-12-2012,38,-6,1442,,,,,,
B17B0261,002,29-12-2012,38,-6,1442,,,,,,
B17B0261,002,30-12-2012,39,-5,1441,,,,,,
B17B0261,002,31-12-2012,39,-5,1441,,,,,,
B17B0261,002,01-01-2013,38,-6,1442,,,,,,
B17B0261,002,02-01-2013,38,-6,1442,,,,,,
B17B0261,002,03-01-2013,39,-5,1441,,,,,,
B17B0261,002,04-01-2013,39,-5,1441,,,,,,
B17B0261,002,05-01-2013,40,-4,1440,,,,,,
B17B0261,002,06-01-2013,40,-4,1440,,,,,,
B17B0261,002,07-01-2013,41,-3,1439,,,,,,
B17B0261,002,08-01-2013,41,-3,1439,,,,,,
B17B0261,002,09-01-2013,41,-3,1439,,,,,,
B17B0261,002,10-01-2013,39,-5,1441,,,,,,
B17B0261,002,11-01-2013,39,-5,1441,,,,,,
B17B0261,002,12-01-2013,39,-5,1441,,,,,,
B17B0261,002,13-01-2013,40,-4,1440,,,,,,
B17B0261,002,14-01-2013,41,-3,1439,,,,,,
B17B0261,002,15-01-2013,41,-3,1439,,,,,,
B17B0261,002,16-01-2013,42,-2,1438,,,,,,
B17B0261,002,17-01-2013,43,-1,1437,,,,,,
B17B0261,002,18-01-2013,43,-1,1437,,,,,,
B17B0261,002,19-01-2013,43,-1,1437,,,,,,
B17B0261,002,20-01-2013,43,-1,1437,,,,,,
B17B0261,002,21-01-2013,44,0,1436,,,,,,
B17B0261,002,22-01-2013,44,0,1436,,,,,,
B17B0261,002,23-01-2013,44,0,1436,,,,,,
B17B0261,002,24-01-2013,44,0,1436,,,,,,
B17B0261,002,25-01-2013,45,1,1435,,,,,,
B17B0261,002,26-01-2013,44,0,1436,,,,,,
B17B0261,002,27-01-2013,44,0,1436,,,,,,
B17B0261,002,28-01-2013,41,-3,1439,,,,,,
B17B0261,002,29-01-2013,39,-5,1441,,,,,,
B17B0261,002,30-01-2013,38,-6,1442,,,,,,
B17B0261,002,31-01-2013,37,-7,1443,,,,,,
B17B0261,002,01-02-2013,37,-7,1443,,,,,,
B17B0261,002,02-02-2013,37,-7,1443,,,,,,
B17B0261,002,03-02-2013,38,-6,1442,,,,,,
B17B0261,002,04-02-2013,37,-7,1443,,,,,,
B17B0261,002,05-02-2013,37,-7,1443,,,,,,
B17B0261,002,06-02-2013,36,-8,1444,,,,,,
B17B0261,002,07-02-2013,36,-8,1444,,,,,,
B17B0261,002,08-02-2013,37,-7,1443,,,,,,
B17B0261,002,09-02-2013,38,-6,1442,,,,,,
B17B0261,002,10-02-2013,38,-6,1442,,,,,,
B17B0261,002,11-02-2013,38,-6,1442,,,,,,
B17B0261,002,12-02-2013,40,-4,1440,,,,,,
B17B0261,002,13-02-2013,40,-4,1440,,,,,,
B17B0261,002,14-02-2013,40,-4,1440,,,,,,
B17B0261,002,15-02-2013,40,-4,1440,,,,,,
B17B0261,002,16-02-2013,40,-4,1440,,,,,,
B17B0261,002,17-02-2013,40,-4,1440,,,,,,
B17B0261,002,18-02-2013,40,-4,1440,,,,,,
B17B0261,002,19-02-2013,41,-3,1439,,,,,,
B17B0261,002,20-02-2013,41,-3,1439,,,,,,
B17B0261,002,21-02-2013,41,-3,1439,,,,,,
B17B0261,002,22-02-2013,42,-2,1438,,,,,,
B17B0261,002,23-02-2013,42,-2,1438,,,,,,
B17B0261,002,24-02-2013,43,-1,1437,,,,,,
B17B0261,002,25-02-2013,43,-1,1437,,,,,,
B17B0261,002,26-02-2013,42,-2,1438,,,,,,
B17B0261,002,27-02-2013,42,-2,1438,,,,,,
B17B0261,002,28-02-2013,43,-1,1437,,,,,,
B17B0261,002,01-03-2013,43,-1,1437,,,,,,
B17B0261,002,02-03-2013,43,-1,1437,,,,,,
B17B0261,002,03-03-2013,43,-1,1437,,,,,,
B17B0261,002,04-03-2013,44,0,1436,,,,,,
B17B0261,002,05-03-2013,44,0,1436,,,,,,
B17B0261,002,06-03-2013,44,0,1436,,,,,,
B17B0261,002,07-03-2013,45,1,1435,,,,,,
B17B0261,002,08-03-2013,45,1,1435,,,,,,
B17B0261,002,09-03-2013,45,1,1435,,,,,,
B17B0261,002,10-03-2013,43,-1,1437,,,,,,
B17B0261,002,11-03-2013,44,0,1436,,,,,,
B17B0261,002,12-03-2013,44,0,1436,,,,,,
B17B0261,002,13-03-2013,44,0,1436,,,,,,
B17B0261,002,14-03-2013,44,0,1436,,,,,,
B17B0261,002,15-03-2013,45,1,1435,,,,,,
B17B0261,002,16-03-2013,45,1,1435,,,,,,
B17B0261,002,17-03-2013,45,1,1435,,,,,,
B17B0261,002,18-03-2013,44,0,1436,,,,,,
B17B0261,002,19-03-2013,44,0,1436,,,,,,
B17B0261,002,20-03-2013,45,1,1435,,,,,,
B17B0261,002,21-03-2013,45,1,1435,,,,,,
B17B0261,002,22-03-2013,46,2,1434,,,,,,
B17B0261,002,23-03-2013,46,2,1434,,,,,,
B17B0261,002,24-03-2013,46,2,1434,,,,,,
B17B0261,002,25-03-2013,46,2,1434,,,,,,
B17B0261,002,26-03-2013,47,3,1433,,,,,,
B17B0261,002,27-03-2013,47,3,1433,,,,,,
B17B0261,002,28-03-2013,47,3,1433,,,,,,
B17B0261,002,29-03-2013,47,3,1433,,,,,,
B17B0261,002,30-03-2013,47,3,1433,,,,,,
B17B0261,002,31-03-2013,47,3,1433,,,,,,
B17B0261,002,01-04-2013,47,3,1433,,,,,,
B17B0261,002,02-04-2013,48,4,1432,,,,,,
B17B0261,002,03-04-2013,48,4,1432,,,,,,
B17B0261,002,04-04-2013,48,4,1432,,,,,,
B17B0261,002,05-04-2013,49,5,1431,,,,,,
B17B0261,002,06-04-2013,49,5,1431,,,,,,
B17B0261,002,07-04-2013,49,5,1431,,,,,,
B17B0261,002,08-04-2013,49,5,1431,,,,,,
B17B0261,002,09-04-2013,49,5,1431,,,,,,
B17B0261,002,10-04-2013,48,4,1432,,,,,,
B17B0261,002,11-04-2013,48,4,1432,,,,,,
B17B0261,002,12-04-2013,47,3,1433,,,,,,
B17B0261,002,13-04-2013,46,2,1434,,,,,,
B17B0261,002,14-04-2013,47,3,1433,,,,,,
B17B0261,002,15-04-2013,47,3,1433,,,,,,
B17B0261,002,16-04-2013,47,3,1433,,,,,,
B17B0261,002,17-04-2013,48,4,1432,,,,,,
B17B0261,002,18-04-2013,48,4,1432,,,,,,
B17B0261,002,19-04-2013,49,5,1431,,,,,,
B17B0261,002,20-04-2013,49,5,1431,,,,,,
B17B0261,002,21-04-2013,50,6,1430,,,,,,
B17B0261,002,22-04-2013,50,6,1430,,,,,,
B17B0261,002,23-04-2013,50,6,1430,,,,,,
B17B0261,002,24-04-2013,50,6,1430,,,,,,
B17B0261,002,25-04-2013,51,7,1429,,,,,,
B17B0261,002,26-04-2013,51,7,1429,,,,,,
B17B0261,002,27-04-2013,50,6,1430,,,,,,
B17B0261,002,28-04-2013,50,6,1430,,,,,,
B17B0261,002,29-04-2013,51,7,1429,,,,,,
B17B0261,002,30-04-2013,51,7,1429,,,,,,
B17B0261,002,01-05-2013,51,7,1429,,,,,,
B17B0261,002,02-05-2013,52,8,1428,,,,,,
B17B0261,002,03-05-2013,52,8,1428,,,,,,
B17B0261,002,04-05-2013,52,8,1428,,,,,,
B17B0261,002,05-05-2013,53,9,1427,,,,,,
B17B0261,002,06-05-2013,53,9,1427,,,,,,
B17B0261,002,07-05-2013,54,10,1426,,,,,,
B17B0261,002,08-05-2013,54,10,1426,,,,,,
B17B0261,002,09-05-2013,52,8,1428,,,,,,
B17B0261,002,10-05-2013,53,9,1427,,,,,,
B17B0261,002,11-05-2013,54,10,1426,,,,,,
B17B0261,002,12-05-2013,52,8,1428,,,,,,
B17B0261,002,13-05-2013,51,7,1429,,,,,,
B17B0261,002,14-05-2013,51,7,1429,,,,,,
B17B0261,002,15-05-2013,52,8,1428,,,,,,
B17B0261,002,16-05-2013,52,8,1428,,,,,,
B17B0261,002,17-05-2013,52,8,1428,,,,,,
B17B0261,002,18-05-2013,52,8,1428,,,,,,
B17B0261,002,19-05-2013,52,8,1428,,,,,,
B17B0261,002,20-05-2013,52,8,1428,,,,,,
B17B0261,002,21-05-2013,53,9,1427,,,,,,
B17B0261,002,22-05-2013,51,7,1429,,,,,,
B17B0261,002,23-05-2013,52,8,1428,,,,,,
B17B0261,002,24-05-2013,50,6,1430,,,,,,
B17B0261,002,25-05-2013,51,7,1429,,,,,,
B17B0261,002,26-05-2013,50,6,1430,,,,,,
B17B0261,002,27-05-2013,50,6,1430,,,,,,
B17B0261,002,28-05-2013,51,7,1429,,,,,,
B17B0261,002,29-05-2013,51,7,1429,,,,,,
B17B0261,002,30-05-2013,52,8,1428,,,,,,
B17B0261,002,31-05-2013,52,8,1428,,,,,,
B17B0261,002,01-06-2013,53,9,1427,,,,,,
B17B0261,002,02-06-2013,53,9,1427,,,,,,
B17B0261,002,03-06-2013,54,10,1426,,,,,,
B17B0261,002,04-06-2013,55,11,1425,,,,,,
B17B0261,002,05-06-2013,55,11,1425,,,,,,
B17B0261,002,06-06-2013,56,12,1424,,,,,,
B17B0261,002,07-06-2013,57,13,1423,,,,,,
B17B0261,002,08-06-2013,57,13,1423,,,,,,
B17B0261,002,09-06-2013,58,14,1422,,,,,,
B17B0261,002,10-06-2013,58,14,1422,,,,,,
B17B0261,002,11-06-2013,59,15,1421,,,,,,
B17B0261,002,12-06-2013,59,15,1421,,,,,,
B17B0261,002,13-06-2013,59,15,1421,,,,,,
B17B0261,002,14-06-2013,59,15,1421,,,,,,
B17B0261,002,15-06-2013,60,16,1420,,,,,,
B17B0261,002,16-06-2013,59,15,1421,,,,,,
B17B0261,002,17-06-2013,60,16,1420,,,,,,
B17B0261,002,18-06-2013,61,17,1419,,,,,,
B17B0261,002,19-06-2013,61,17,1419,,,,,,
B17B0261,002,20-06-2013,62,18,1418,,,,,,
B17B0261,002,21-06-2013,55,11,1425,,,,,,
B17B0261,002,22-06-2013,53,9,1427,,,,,,
B17B0261,002,23-06-2013,53,9,1427,,,,,,
B17B0261,002,24-06-2013,52,8,1428,,,,,,
B17B0261,002,25-06-2013,53,9,1427,,,,,,
B17B0261,002,26-06-2013,54,10,1426,,,,,,
B17B0261,002,27-06-2013,54,10,1426,,,,,,
B17B0261,002,28-06-2013,53,9,1427,,,,,,
B17B0261,002,29-06-2013,52,8,1428,,,,,,
B17B0261,002,30-06-2013,54,10,1426,,,,,,
B17B0261,002,01-07-2013,54,10,1426,,,,,,
B17B0261,002,02-07-2013,55,11,1425,,,,,,
B17B0261,002,03-07-2013,55,11,1425,,,,,,
B17B0261,002,04-07-2013,56,12,1424,,,,,,
B17B0261,002,05-07-2013,56,12,1424,,,,,,
B17B0261,002,06-07-2013,57,13,1423,,,,,,
B17B0261,002,07-07-2013,58,14,1422,,,,,,
B17B0261,002,08-07-2013,59,15,1421,,,,,,
B17B0261,002,09-07-2013,60,16,1420,,,,,,
B17B0261,002,10-07-2013,60,16,1420,,,,,,
B17B0261,002,11-07-2013,61,17,1419,,,,,,
B17B0261,002,12-07-2013,62,18,1418,,,,,,
B17B0261,002,13-07-2013,62,18,1418,,,,,,
B17B0261,002,14-07-2013,63,19,1417,,,,,,
B17B0261,002,15-07-2013,64,20,1416,,,,,,
B17B0261,002,16-07-2013,65,21,1415,,,,,,
B17B0261,002,17-07-2013,65,21,1415,,,,,,
B17B0261,002,18-07-2013,66,22,1414,,,,,,
B17B0261,002,19-07-2013,67,23,1413,,,,,,
B17B0261,002,20-07-2013,68,24,1412,,,,,,
B17B0261,002,21-07-2013,69,25,1411,,,,,,
B17B0261,002,22-07-2013,70,26,1410,,,,,,
B17B0261,002,23-07-2013,71,27,1409,,,,,,
B17B0261,002,24-07-2013,73,29,1407,,,,,,
B17B0261,002,25-07-2013,73,29,1407,,,,,,
B17B0261,002,26-07-2013,72,28,1408,,,,,,
B17B0261,002,27-07-2013,67,23,1413,,,,,,
B17B0261,002,28-07-2013,65,21,1415,,,,,,
B17B0261,002,29-07-2013,66,22,1414,,,,,,
B17B0261,002,30-07-2013,67,23,1413,,,,,,
B17B0261,002,31-07-2013,64,20,1416,,,,,,
B17B0261,002,01-08-2013,65,21,1415,,,,,,
B17B0261,002,02-08-2013,66,22,1414,,,,,,
B17B0261,002,03-08-2013,68,24,1412,,,,,,
B17B0261,002,04-08-2013,69,25,1411,,,,,,
B17B0261,002,05-08-2013,70,26,1410,,,,,,
B17B0261,002,06-08-2013,70,26,1410,,,,,,
B17B0261,002,07-08-2013,71,27,1409,,,,,,
B17B0261,002,08-08-2013,65,21,1415,,,,,,
B17B0261,002,09-08-2013,66,22,1414,,,,,,
B17B0261,002,10-08-2013,67,23,1413,,,,,,
B17B0261,002,11-08-2013,68,24,1412,,,,,,
B17B0261,002,12-08-2013,67,23,1413,,,,,,
B17B0261,002,13-08-2013,68,24,1412,,,,,,
B17B0261,002,14-08-2013,69,25,1411,,,,,,
B17B0261,002,15-08-2013,70,26,1410,,,,,,
B17B0261,002,16-08-2013,70,26,1410,,,,,,
B17B0261,002,17-08-2013,69,25,1411,,,,,,
B17B0261,002,18-08-2013,70,26,1410,,,,,,
B17B0261,002,19-08-2013,69,25,1411,,,,,,
B17B0261,002,20-08-2013,68,24,1412,,,,,,
B17B0261,002,21-08-2013,69,25,1411,,,,,,
B17B0261,002,22-08-2013,70,26,1410,,,,,,
B17B0261,002,23-08-2013,71,27,1409,,,,,,
B17B0261,002,24-08-2013,72,28,1408,,,,,,
B17B0261,002,25-08-2013,73,29,1407,,,,,,
B17B0261,002,26-08-2013,74,30,1406,,,,,,
B17B0261,002,27-08-2013,76,32,1404,,,,,,
B17B0261,002,28-08-2013,77,33,1403,,,,,,
B17B0261,002,29-08-2013,78,34,1402,,,,,,
B17B0261,002,30-08-2013,79,35,1401,,,,,,
B17B0261,002,31-08-2013,79,35,1401,,,,,,
B17B0261,002,01-09-2013,81,37,1399,,,,,,
B17B0261,002,02-09-2013,81,37,1399,,,,,,
B17B0261,002,03-09-2013,82,38,1398,,,,,,
B17B0261,002,04-09-2013,83,39,1397,,,,,,
B17B0261,002,05-09-2013,83,39,1397,,,,,,
B17B0261,002,06-09-2013,85,41,1395,,,,,,
B17B0261,002,07-09-2013,85,41,1395,,,,,,
B17B0261,002,08-09-2013,80,36,1400,,,,,,
B17B0261,002,09-09-2013,72,28,1408,,,,,,
B17B0261,002,10-09-2013,69,25,1411,,,,,,
B17B0261,002,11-09-2013,66,22,1414,,,,,,
B17B0261,002,12-09-2013,65,21,1415,,,,,,
B17B0261,002,13-09-2013,66,22,1414,,,,,,
B17B0261,002,14-09-2013,66,22,1414,,,,,,
B17B0261,002,15-09-2013,64,20,1416,,,,,,
B17B0261,002,16-09-2013,63,19,1417,,,,,,
B17B0261,002,17-09-2013,63,19,1417,,,,,,
B17B0261,002,18-09-2013,63,19,1417,,,,,,
B17B0261,002,19-09-2013,64,20,1416,,,,,,
B17B0261,002,20-09-2013,63,19,1417,,,,,,
B17B0261,002,21-09-2013,64,20,1416,,,,,,
B17B0261,002,22-09-2013,65,21,1415,,,,,,
B17B0261,002,23-09-2013,65,21,1415,,,,,,
B17B0261,002,24-09-2013,65,21,1415,,,,,,
B17B0261,002,25-09-2013,65,21,1415,,,,,,
B17B0261,002,26-09-2013,66,22,1414,,,,,,
B17B0261,002,27-09-2013,66,22,1414,,,,,,
B17B0261,002,28-09-2013,67,23,1413,,,,,,
B17B0261,002,29-09-2013,68,24,1412,,,,,,
B17B0261,002,30-09-2013,68,24,1412,,,,,,
B17B0261,002,01-10-2013,69,25,1411,,,,,,
B17B0261,002,02-10-2013,70,26,1410,,,,,,
B17B0261,002,03-10-2013,70,26,1410,,,,,,
B17B0261,002,04-10-2013,71,27,1409,,,,,,
B17B0261,002,05-10-2013,71,27,1409,,,,,,
B17B0261,002,06-10-2013,72,28,1408,,,,,,
B17B0261,002,07-10-2013,72,28,1408,,,,,,
B17B0261,002,08-10-2013,73,29,1407,,,,,,
B17B0261,002,09-10-2013,73,29,1407,,,,,,
B17B0261,002,10-10-2013,72,28,1408,,,,,,
B17B0261,002,11-10-2013,73,29,1407,,,,,,
B17B0261,002,12-10-2013,69,25,1411,,,,,,
B17B0261,002,13-10-2013,68,24,1412,,,,,,
B17B0261,002,14-10-2013,69,25,1411,,,,,,
B17B0261,002,15-10-2013,69,25,1411,,,,,,
B17B0261,002,16-10-2013,69,25,1411,,,,,,
B17B0261,002,17-10-2013,69,25,1411,,,,,,
B17B0261,002,18-10-2013,70,26,1410,,,,,,
B17B0261,002,19-10-2013,71,27,1409,,,,,,
B17B0261,002,20-10-2013,68,24,1412,,,,,,
B17B0261,002,21-10-2013,68,24,1412,,,,,,
B17B0261,002,22-10-2013,69,25,1411,,,,,,
B17B0261,002,23-10-2013,66,22,1414,,,,,,
B17B0261,002,24-10-2013,67,23,1413,,,,,,
B17B0261,002,25-10-2013,68,24,1412,,,,,,
B17B0261,002,26-10-2013,68,24,1412,,,,,,
B17B0261,002,27-10-2013,68,24,1412,,,,,,
B17B0261,002,28-10-2013,66,22,1414,,,,,,
B17B0261,002,29-10-2013,64,20,1416,,,,,,
B17B0261,002,30-10-2013,63,19,1417,,,,,,
B17B0261,002,31-10-2013,64,20,1416,,,,,,
B17B0261,002,01-11-2013,63,19,1417,,,,,,
B17B0261,002,02-11-2013,62,18,1418,,,,,,
B17B0261,002,03-11-2013,61,17,1419,,,,,,
B17B0261,002,04-11-2013,59,15,1421,,,,,,
B17B0261,002,05-11-2013,54,10,1426,,,,,,
B17B0261,002,06-11-2013,53,9,1427,,,,,,
B17B0261,002,07-11-2013,50,6,1430,,,,,,
B17B0261,002,08-11-2013,49,5,1431,,,,,,
B17B0261,002,09-11-2013,47,3,1433,,,,,,
B17B0261,002,10-11-2013,44,0,1436,,,,,,
B17B0261,002,11-11-2013,42,-2,1438,,,,,,
B17B0261,002,12-11-2013,42,-2,1438,,,,,,
B17B0261,002,13-11-2013,42,-2,1438,,,,,,
B17B0261,002,14-11-2013,42,-2,1438,,,,,,
B17B0261,002,15-11-2013,43,-1,1437,,,,,,
B17B0261,002,16-11-2013,43,-1,1437,,,,,,
B17B0261,002,17-11-2013,44,0,1436,,,,,,
B17B0261,002,18-11-2013,44,0,1436,,,,,,
B17B0261,002,19-11-2013,44,0,1436,,,,,,
B17B0261,002,20-11-2013,44,0,1436,,,,,,
B17B0261,002,21-11-2013,45,1,1435,,,,,,
B17B0261,002,22-11-2013,45,1,1435,,,,,,
B17B0261,002,23-11-2013,45,1,1435,,,,,,
B17B0261,002,24-11-2013,46,2,1434,,,,,,
B17B0261,002,25-11-2013,46,2,1434,,,,,,
B17B0261,002,26-11-2013,46,2,1434,,,,,,
B17B0261,002,27-11-2013,46,2,1434,,,,,,
B17B0261,002,28-11-2013,46,2,1434,,,,,,
B17B0261,002,29-11-2013,47,3,1433,,,,,,
B17B0261,002,30-11-2013,44,0,1436,,,,,,
B17B0261,002,01-12-2013,44,0,1436,,,,,,
B17B0261,002,02-12-2013,44,0,1436,,,,,,
B17B0261,002,03-12-2013,44,0,1436,,,,,,
B17B0261,002,04-12-2013,45,1,1435,,,,,,
B17B0261,002,05-12-2013,44,0,1436,,,,,,
